ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Dupuis A.,Benneteau J.,83.0,80.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.6,2.25,1.65,2.15,,,1.69,2.25
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Dancevic F.,Parmar A.,177.0,158.0,7.0,5.0,1.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.533,2.375,1.57,2.35,1.55,2.35,,,1.629,2.39
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Whitehouse W.,Vacek J.,239.0,110.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Reid T.,Ascione T.,129.0,88.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.364,2.875,,,1.34,3.12,,,1.377,3.25
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Lee H.T.,Rusedski G.,99.0,103.0,3.0,6.0,6.0,3.0,6,4.0,,,,,2.0,1.0,Completed,2.875,1.364,2.65,1.45,2.75,1.42,,,2.9,1.465
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Andreev I.,Gasquet R.,60.0,105.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.615,2.2,,,1.87,1.87,,,1.676,2.28
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Kucera K.,van Lottum J.,64.0,109.0,4.0,6.0,6.0,1.0,6,1.0,,,,,2.0,1.0,Completed,1.444,2.625,1.4,2.85,1.4,2.85,,,1.476,2.85
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Delgado J.,Dent T.,326.0,32.0,5.0,7.0,7.0,5.0,7,6.0,,,,,2.0,1.0,Completed,4.5,1.167,5.0,1.16,4.67,1.17,,,4.9,1.208
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Lu Y.H.,Arthurs W.,102.0,91.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Mahut N.,Mirnyi M.,106.0,28.0,6.0,4.0,6.0,7.0,6,4.0,,,,,2.0,1.0,Completed,2.75,1.4,2.75,1.42,3.1,1.35,,,3.3,1.37
32,Queens Club,Stella Artois,2004-06-07,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Koubek S.,113.0,95.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.75,2.0,1.65,2.15,,,1.68,2.27
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Beck K.,Elseneer G.,79.0,98.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.571,2.25,,,1.55,2.35,,,1.629,2.39
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Ancic I.,Morrison J.,68.0,119.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,,,,,,,1.621,2.41
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Stepanek R.,Sluiter R.,63.0,73.0,3.0,6.0,6.0,1.0,7,6.0,,,,,2.0,1.0,Completed,2.1,1.667,2.15,1.65,2.15,1.65,,,2.18,1.725
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Ginepri R.,Saulnier C.,35.0,81.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.833,1.833,1.95,1.8,2.03,1.73,,,2.12,1.758
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Flanagan I.,Philippoussis M.,866.0,17.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Hanescu V.,Ivanisevic G.,78.0,415.0,6.0,7.0,6.0,4.0,6,4.0,,,,,2.0,1.0,Completed,1.667,2.1,1.7,2.1,1.75,2.05,,,1.69,2.25
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Moodie W.,Bogomolov A.,108.0,121.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,3.5,,,1.25,3.75,,,1.282,4.0
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Enqvist T.,Suzuki T.,57.0,211.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.53,2.45,1.5,2.45,,,1.633,2.38
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,1st Round,3,Martin T.,Rochus O.,70.0,72.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,1.45,2.6,,,1.465,2.9
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,2nd Round,3,Patience O.,Dancevic F.,97.0,177.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.375,1.533,,,,,,,2.85,1.476
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,2nd Round,3,Andreev I.,Agassi A.,60.0,9.0,4.0,6.0,7.0,6.0,7,6.0,,,,,2.0,1.0,Completed,4.0,1.222,3.75,1.25,3.89,1.23,,,3.65,1.323
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,2nd Round,3,Roddick A.,Kucera K.,2.0,64.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.125,5.5,1.16,5.0,1.17,4.67,,,1.204,5.01
32,Queens Club,Stella Artois,2004-06-08,International,Outdoor,Grass,2nd Round,3,Schalken S.,Whitehouse W.,16.0,239.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Flanagan I.,Hanescu V.,866.0,78.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Dupuis A.,Mahut N.,83.0,106.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.833,1.833,2.0,1.76,1.9,1.85,,,2.07,1.787
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Lee H.T.,Ginepri R.,99.0,35.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.375,1.533,2.25,1.6,2.35,1.55,,,2.36,1.641
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Ancic I.,Martin T.,68.0,70.0,7.0,6.0,4.0,6.0,6,2.0,,,,,2.0,1.0,Completed,2.0,1.727,,,1.95,1.8,,,2.11,1.763
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Grosjean S.,Reid T.,13.0,129.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.364,3.0,1.42,2.75,1.45,2.6,,,1.408,3.15
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Stepanek R.,Sanguinetti D.,63.0,113.0,4.0,6.0,6.0,4.0,6,3.0,,,,,2.0,1.0,Completed,1.444,2.625,1.55,2.4,1.5,2.45,,,1.599,2.47
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Marray J.,Delgado J.,277.0,326.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.667,1.95,1.8,2.1,1.7,,,2.06,1.794
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Hewitt L.,Lopez M.,11.0,128.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.063,7.5,1.07,7.5,1.04,9.25,,,1.098,8.75
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Beck K.,Henman T.,79.0,5.0,6.0,2.0,3.0,6.0,7,6.0,,,,,2.0,1.0,Completed,6.5,1.1,5.0,1.16,4.67,1.17,,,5.15,1.19
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Karlovic I.,Enqvist T.,62.0,57.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.65,2.2,1.6,2.3,,,1.625,2.4
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Lu Y.H.,Coria G.,102.0,3.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-09,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Moodie W.,14.0,108.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.833,1.833,2.0,1.77,2.0,1.75,,,2.13,1.752
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Grosjean S.,Flanagan I.,13.0,866.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,,,,,,,,,,
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Stepanek R.,Lu Y.H.,63.0,102.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,,,1.45,2.6,,,1.5,2.75
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Beck K.,Karlovic I.,79.0,62.0,6.0,7.0,7.0,6.0,6,3.0,,,,,2.0,1.0,Completed,1.833,1.833,1.95,1.8,1.87,1.87,,,2.07,1.787
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Roddick A.,Ancic I.,2.0,68.0,7.0,6.0,4.0,6.0,6,4.0,,,,,2.0,1.0,Completed,1.222,4.0,1.22,4.1,1.2,4.25,,,1.278,4.05
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Andreev I.,Patience O.,60.0,97.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.5,2.5,,,1.55,2.35,,,1.546,2.63
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Lee H.T.,Schalken S.,99.0,16.0,7.0,6.0,6.0,7.0,6,3.0,,,,,2.0,1.0,Completed,2.375,1.533,2.4,1.53,2.45,1.5,,,2.44,1.61
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Hewitt L.,Marray J.,11.0,277.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.063,8.0,1.06,8.0,1.05,7.75,,,1.095,8.75
32,Queens Club,Stella Artois,2004-06-10,International,Outdoor,Grass,3rd Round,3,Srichaphan P.,Dupuis A.,14.0,83.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.42,2.75,1.45,2.6,,,1.392,3.2
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Andreev I.,11.0,60.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.333,3.25,1.28,3.55,1.3,3.35,,,1.339,3.55
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3,Roddick A.,Srichaphan P.,2.0,14.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.286,3.5,1.3,3.4,1.35,3.1,,,1.308,3.75
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3,Grosjean S.,Stepanek R.,13.0,63.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.286,3.5,1.27,3.55,1.28,3.46,,,1.303,3.8
32,Queens Club,Stella Artois,2004-06-11,International,Outdoor,Grass,Quarterfinals,3,Lee H.T.,Beck K.,99.0,79.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.25,1.571,,,2.15,1.65,,,2.47,1.599
32,Queens Club,Stella Artois,2004-06-12,International,Outdoor,Grass,Semifinals,3,Grosjean S.,Lee H.T.,13.0,99.0,6.0,7.0,7.0,6.0,6,2.0,,,,,2.0,1.0,Completed,1.222,4.0,1.28,3.55,1.25,3.9,1.3,2.9,1.278,4.05
32,Queens Club,Stella Artois,2004-06-12,International,Outdoor,Grass,Semifinals,3,Roddick A.,Hewitt L.,2.0,11.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.533,2.375,1.5,2.5,1.5,2.45,1.5,2.2,1.476,2.82
32,Queens Club,Stella Artois,2004-06-13,International,Outdoor,Grass,The Final,3,Roddick A.,Grosjean S.,2.0,13.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.25,3.85,1.26,3.59,1.25,3.2,1.247,4.4
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Vacek J.,Hrbaty D.,113.0,25.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.8,1.85,1.9,1.8,1.95,1.75,1.75,1.77,2.1
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Youzhny M.,Dupuis A.,36.0,93.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.38,1.5,2.5,1.53,2.4,1.55,2.0,1.55,2.62
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,van Lottum J.,Ascione T.,111.0,87.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.67,2.1,1.65,2.2,1.65,2.15,1.6,1.9,1.63,2.38
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Kohlmann M.,Bastl G.,392.0,447.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.67,2.25,1.6,2.45,1.5,2.1,1.5,,
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Andreev I.,Wessels P.,56.0,196.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.38,1.53,2.4,1.5,2.45,1.45,2.2,1.58,2.54
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,van Scheppingen D.,Acasuso J.,88.0,98.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.3,3.35,1.3,3.35,1.2,3.3,1.32,3.7
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Verdasco F.,Scherrer J.C.,41.0,258.0,3.0,6.0,7.0,6.0,6,4.0,,,,,2.0,1.0,Completed,,,1.42,2.75,1.48,2.53,1.4,2.3,1.476,2.82
33,'s-Hertogenbosch,Ordina Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Verkerk M.,Vliegen K.,55.0,108.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.45,2.6,1.4,2.3,1.54,2.65
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Canas G.,Davydenko N.,72.0,59.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.55,1.5,2.45,1.45,2.2,1.49,2.78
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Sluiter R.,Schuettler R.,73.0,8.0,3.0,6.0,7.0,6.0,6,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.15,1.67,2.15,1.65,2.0,1.55,2.2,1.71
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Robredo T.,Burgsmuller L.,23.0,95.0,3.0,6.0,6.0,4.0,6,4.0,,,,,2.0,1.0,Completed,1.36,2.88,1.33,3.2,1.35,3.1,1.3,2.7,1.36,3.4
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Ancic M.,Schalken S.,67.0,17.0,4.0,6.0,6.0,3.0,6,2.0,,,,,2.0,1.0,Completed,1.91,1.8,1.95,1.8,1.95,1.8,1.9,1.6,2.01,1.83
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Llodra M.,Lu Y.H.,65.0,101.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.63,1.36,3.0,1.45,2.6,1.45,2.2,1.43,3.0
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Petzschner P.,Popp A.,359.0,82.0,6.0,1.0,5.0,7.0,6,4.0,,,,,2.0,1.0,Completed,3.5,1.25,3.75,1.25,3.1,1.35,3.3,1.2,3.85,1.3
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Clement A.,Karlovic I.,38.0,62.0,7.0,6.0,6.0,7.0,6,3.0,,,,,2.0,1.0,Completed,1.73,2.0,1.77,2.0,1.7,2.1,1.5,2.1,1.79,2.06
33,'s-Hertogenbosch,Ordina Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Coria G.,Beck K.,3.0,68.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.63,1.44,2.85,1.4,2.53,1.48,2.0,1.55,2.77,1.5
33,'s-Hertogenbosch,Ordina Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Llodra M.,Vacek J.,65.0,113.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.5,1.45,2.65,1.45,2.2,1.48,2.85
33,'s-Hertogenbosch,Ordina Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Verdasco F.,van Lottum J.,41.0,111.0,5.0,4.0,,,,,,,,,0.0,0.0,Retired,1.67,2.1,1.67,2.1,1.7,2.1,1.65,1.85,1.84,1.99
33,'s-Hertogenbosch,Ordina Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Petzschner P.,73.0,359.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.29,3.5,1.3,3.35,1.26,3.59,1.2,3.3,1.3,3.85
33,'s-Hertogenbosch,Ordina Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Robredo T.,Canas G.,23.0,72.0,7.0,5.0,1.0,6.0,7,5.0,,,,,2.0,1.0,Completed,2.0,1.73,2.0,1.77,2.1,1.7,1.75,1.75,2.06,1.79
33,'s-Hertogenbosch,Ordina Open,2004-06-17,International,Outdoor,Grass,2nd Round,3,Ancic M.,Andreev I.,67.0,56.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.55,2.4,1.55,2.35,1.55,2.0,1.61,2.45
33,'s-Hertogenbosch,Ordina Open,2004-06-17,International,Outdoor,Grass,2nd Round,3,Verkerk M.,Youzhny M.,55.0,36.0,6.0,2.0,2.0,0.0,,,,,,,1.0,0.0,Retired,2.25,1.57,2.7,1.45,2.4,1.55,2.1,1.5,2.62,1.55
33,'s-Hertogenbosch,Ordina Open,2004-06-17,International,Outdoor,Grass,2nd Round,3,Coria G.,Kohlmann M.,3.0,392.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.1,1.32,3.22,1.25,3.0,1.34,3.55
33,'s-Hertogenbosch,Ordina Open,2004-06-17,International,Outdoor,Grass,2nd Round,3,Clement A.,van Scheppingen D.,38.0,88.0,7.0,5.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.25,3.75,1.3,3.4,1.28,3.46,1.25,3.0,1.29,3.95
33,'s-Hertogenbosch,Ordina Open,2004-06-18,International,Outdoor,Grass,Quarterfinals,3,Robredo T.,Verdasco F.,23.0,41.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.7,2.1,1.7,2.1,1.6,1.9,1.67,2.32
33,'s-Hertogenbosch,Ordina Open,2004-06-18,International,Outdoor,Grass,Quarterfinals,3,Llodra M.,Sluiter R.,65.0,73.0,6.0,7.0,7.0,6.0,6,3.0,,,,,2.0,1.0,Completed,1.91,1.8,2.0,1.78,1.95,1.8,1.85,1.65,2.09,1.8
33,'s-Hertogenbosch,Ordina Open,2004-06-19,International,Outdoor,Grass,Quarterfinals,3,Coria G.,Clement A.,3.0,38.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.2,1.62,2.25,1.62,2.05,1.75,1.75,1.75,2.24,1.71
33,'s-Hertogenbosch,Ordina Open,2004-06-19,International,Outdoor,Grass,Quarterfinals,3,Ancic M.,Verkerk M.,67.0,55.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.4,2.85,1.5,2.45,1.4,2.3,1.435,3.0
33,'s-Hertogenbosch,Ordina Open,2004-06-19,International,Outdoor,Grass,Semifinals,3,Llodra M.,Robredo T.,65.0,23.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.667,2.0,1.77,2.03,1.73,1.95,1.65,2.18,1.746
33,'s-Hertogenbosch,Ordina Open,2004-06-19,International,Outdoor,Grass,Semifinals,3,Coria G.,Ancic M.,3.0,67.0,7.0,6.0,1.0,6.0,6,3.0,,,,,2.0,1.0,Completed,,,2.25,1.6,,,,,2.56,1.571
33,'s-Hertogenbosch,Ordina Open,2004-06-20,International,Outdoor,Grass,The Final,3,Llodra M.,Coria G.,65.0,3.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.2,1.65,2.15,1.65,2.35,1.45,2.44,1.617
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Gambill J.M.,Moodie W.,89.0,107.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.9,1.85,1.87,1.87,1.7,1.8,1.9,1.92
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Soderling R.,Ferrer D.,44.0,49.0,7.0,6.0,3.0,6.0,6,2.0,,,,,2.0,1.0,Completed,1.22,3.75,1.28,3.5,1.25,3.75,1.2,3.3,1.3,3.8
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Qureshi A.,27.0,284.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.0,,,1.1,5.85,1.15,3.8,,
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Spadea V.,Carraz G.,30.0,64.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.0,1.85,1.9,1.75,2.0,1.6,1.9,1.83,2.0
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Ferreira W.,Martin A.,85.0,61.0,4.0,6.0,6.0,4.0,7,6.0,,,,,2.0,1.0,Completed,1.25,3.5,1.3,3.35,1.25,3.75,1.25,3.0,1.35,3.5
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Arazi H.,Childs L.,35.0,262.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.44,2.63,1.48,2.55,1.45,2.6,1.4,2.3,1.47,2.87
34,Nottingham,Nottingham Open,2004-06-14,International,Outdoor,Grass,1st Round,3,Bogdanovic A.,Johansson J.,307.0,45.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.44,2.75,1.42,2.9,1.35,2.5,1.35,2.95,1.46
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Marray J.,Arthurs W.,250.0,90.0,7.0,6.0,2.0,6.0,6,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.3,1.6,2.0,1.55,2.25,1.69
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Rochus O.,Sargsian S.,71.0,48.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.73,,,1.9,1.85,1.85,1.65,1.87,1.95
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Hanescu V.,Fitz S.,79.0,326.0,4.0,6.0,6.0,1.0,6,4.0,,,,,2.0,1.0,Completed,,,,,,,1.25,3.0,,
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Srichaphan P.,Elseneer G.,14.0,99.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.33,3.0,1.38,2.9,1.3,3.2,1.3,2.7,1.43,3.0
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Saretta F.,Melzer J.,75.0,42.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.5,1.5,2.45,1.5,2.7,1.3,2.65,1.54
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Johansson T.,Mirnyi M.,188.0,28.0,2.0,6.0,6.0,1.0,6,4.0,,,,,2.0,1.0,Completed,1.62,2.2,1.55,2.35,1.6,2.25,1.55,2.0,1.59,2.5
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Rusedski G.,Kucera K.,110.0,76.0,2.0,6.0,7.0,6.0,6,3.0,,,,,2.0,1.0,Completed,1.67,2.1,1.6,2.25,1.65,2.15,1.4,2.3,1.72,2.19
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Parmar A.,Malisse X.,163.0,50.0,1.0,6.0,6.0,4.0,7,5.0,,,,,2.0,1.0,Completed,4.0,1.2,3.5,1.28,3.46,1.28,3.3,1.2,3.9,1.29
34,Nottingham,Nottingham Open,2004-06-15,International,Outdoor,Grass,1st Round,3,Dent T.,Labadze I.,31.0,46.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,1.25,3.0,1.33,3.55
34,Nottingham,Nottingham Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Soderling R.,Bjorkman J.,44.0,27.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.53,2.35,1.57,2.15,1.65,2.1,1.5,2.33,1.65
34,Nottingham,Nottingham Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Arazi H.,Gambill J.M.,35.0,89.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.67,2.1,1.7,2.1,1.7,2.1,1.5,2.22,1.7
34,Nottingham,Nottingham Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Hanescu V.,Parmar A.,79.0,163.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.67,2.1,1.76,2.0,1.8,1.95,1.5,2.1,1.85,1.98
34,Nottingham,Nottingham Open,2004-06-16,International,Outdoor,Grass,2nd Round,3,Rusedski G.,Spadea V.,110.0,30.0,7.0,6.0,4.0,6.0,6,1.0,,,,,2.0,1.0,Completed,1.5,2.5,1.48,2.55,1.55,2.35,1.4,2.3,1.59,2.5
