ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Hrbaty D.,Calleri A.,22,56.0,1311.0,677.0,3.0,6.0,6,3,6,2,,,,,2.0,1.0,Completed,1.5,2.5,1.6,2.3,1.53,2.4,1.5,2.2,1.654,2.43
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Gonzalez F.,Berrer M.,17,152.0,1480.0,278.0,6.0,4.0,7,5, , ,,,,,2.0,0.0,Completed,1.1,6.5,1.11,6.25,1.1,6.75,1.1,5.0,1.142,7.33
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Baghdatis M.,Haas T.,85,41.0,488.0,805.0,6.0,2.0,6,3, , ,,,,,2.0,0.0,Completed,3.0,1.36,3.1,1.35,3.1,1.35,2.7,1.35,3.0,1.455
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Srichaphan P.,Novak J.,47,35.0,760.0,950.0,6.0,3.0,6,2, , ,,,,,2.0,0.0,Completed,,,1.45,2.7,,,1.35,2.7,1.329,3.74
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Nalbandian D.,Mayer F.,10,81.0,1780.0,494.0,6.0,3.0,6,2, , ,,,,,2.0,0.0,Completed,1.14,5.0,1.14,5.4,1.15,5.2,1.15,4.0,1.177,6.15
63,Basel,Davidoff Swiss Indoors,2005-10-27,International,Indoor,Carpet,2nd Round,3,Murray A.,Berdych T.,70,52.0,531.0,721.0,6.0,4.0,2,6,6,4,,,,,2.0,1.0,Completed,1.66,2.1,1.77,2.0,1.8,1.95,1.7,1.9,1.752,2.23
63,Basel,Davidoff Swiss Indoors,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Baghdatis M.,Acasuso J.,85,49.0,488.0,748.0,6.0,7.0,7,6,6,3,,,,,2.0,1.0,Completed,1.83,1.83,1.93,1.83,1.87,1.87,1.85,1.75,1.943,1.962
63,Basel,Davidoff Swiss Indoors,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Nalbandian D.,Srichaphan P.,10,47.0,1780.0,760.0,6.0,2.0,6,2, , ,,,,,2.0,0.0,Completed,1.22,4.0,1.22,4.1,1.28,3.46,1.25,3.2,1.259,4.46
63,Basel,Davidoff Swiss Indoors,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Hrbaty D.,Vliegen K.,22,131.0,1311.0,334.0,6.0,7.0,6,1,6,3,,,,,2.0,1.0,Completed,1.25,3.75,1.33,3.2,1.35,3.1,1.3,2.9,1.356,3.61
63,Basel,Davidoff Swiss Indoors,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Gonzalez F.,Murray A.,17,70.0,1480.0,531.0,6.0,4.0,3,6,6,1,,,,,2.0,1.0,Completed,1.57,2.25,1.62,2.25,1.55,2.35,1.55,2.1,1.606,2.55
63,Basel,Davidoff Swiss Indoors,2005-10-29,International,Indoor,Carpet,Semifinals,3,Baghdatis M.,Nalbandian D.,85,10.0,488.0,1780.0,6.0,2.0,7,6, , ,,,,,2.0,0.0,Completed,5.5,1.12,5.0,1.16,4.67,1.17,4.0,1.15,6.4,1.167
63,Basel,Davidoff Swiss Indoors,2005-10-29,International,Indoor,Carpet,Semifinals,3,Gonzalez F.,Hrbaty D.,17,22.0,1480.0,1311.0,6.0,0.0,6,3, , ,,,,,2.0,0.0,Completed,1.5,2.5,1.57,2.35,1.6,2.3,1.65,1.95,1.578,2.63
63,Basel,Davidoff Swiss Indoors,2005-10-30,International,Indoor,Carpet,The Final,5,Gonzalez F.,Baghdatis M.,17,85.0,1480.0,488.0,6.0,7.0,6,3,7,5,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.33,3.3,1.35,3.1,1.3,2.9,1.333,3.7
64,Lyon,Grand Prix de Lyon,2005-10-24,International,Indoor,Carpet,1st Round,3,Gaudio G.,Clement A.,12,72.0,1730.0,528.0,6.0,3.0,4,6,6,3,,,,,2.0,1.0,Completed,1.8,1.9,1.88,1.88,1.87,1.87,1.75,1.85,1.962,1.943
64,Lyon,Grand Prix de Lyon,2005-10-24,International,Indoor,Carpet,1st Round,3,Ancic M.,Blake J.,21,23.0,1360.0,1200.0,6.0,2.0,7,6, , ,,,,,2.0,0.0,Completed,2.62,1.44,2.4,1.55,2.85,1.4,2.5,1.4,2.82,1.495
64,Lyon,Grand Prix de Lyon,2005-10-24,International,Indoor,Carpet,1st Round,3,Djokovic N.,Mello R.,88,105.0,468.0,398.0,7.0,6.0,6,4, , ,,,,,2.0,0.0,Completed,1.39,2.75,1.35,3.1,1.3,3.35,1.4,2.5,1.377,3.45
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Enqvist T.,Carraz G.,157,155.0,249.0,264.0,6.0,2.0,6,4, , ,,,,,2.0,0.0,Completed,1.61,2.2,,,1.65,2.15,1.6,2.0,1.746,2.24
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Rochus O.,Puerta M.,24,9.0,1160.0,1834.0,4.0,6.0,7,6,6,3,,,,,2.0,1.0,Completed,1.39,2.75,1.45,2.7,1.4,2.75,1.4,2.5,1.417,3.2
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Gicquel M.,Ferrer D.,141,16.0,295.0,1500.0,6.0,4.0,6,0, , ,,,,,2.0,0.0,Completed,2.75,1.39,,,2.53,1.48,2.9,1.3,2.86,1.485
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Grosjean S.,Hanescu V.,31,38.0,1035.0,853.0,4.0,6.0,6,3,6,4,,,,,2.0,1.0,Completed,1.28,3.25,1.33,3.2,1.35,3.1,1.3,2.9,1.35,3.66
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Monfils G.,Hernych J.,36,75.0,889.0,515.0,6.0,4.0,5,7,6,3,,,,,2.0,1.0,Completed,1.33,3.0,1.4,2.85,1.4,2.85,1.3,2.9,1.38,3.43
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Roddick A.,Ascione T.,3,94.0,3120.0,434.0,7.0,5.0,6,3, , ,,,,,2.0,0.0,Completed,1.05,8.0,1.05,9.0,1.07,7.19,1.05,6.0,1.072,12.82
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Sanguinetti D.,Lopez F.,44,33.0,788.0,1000.0,6.0,7.0,6,4,6,4,,,,,2.0,1.0,Completed,2.5,1.5,2.35,1.57,2.35,1.55,2.2,1.5,2.59,1.592
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Llodra M.,Malisse X.,108,46.0,393.0,769.0,7.0,6.0,6,3, , ,,,,,2.0,0.0,Completed,2.62,1.44,2.7,1.45,2.45,1.5,2.2,1.5,2.94,1.467
64,Lyon,Grand Prix de Lyon,2005-10-25,International,Indoor,Carpet,1st Round,3,Robredo T.,Lapentti N.,20,82.0,1370.0,493.0,2.0,6.0,7,5,6,4,,,,,2.0,1.0,Completed,1.28,3.25,1.28,3.55,1.35,3.1,1.2,3.6,1.321,3.82
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,1st Round,3,Spadea V.,Ljubicic I.,66,11.0,555.0,1765.0,7.0,6.0,7,5, , ,,,,,2.0,0.0,Completed,4.0,1.19,3.85,1.25,3.46,1.28,3.2,1.25,4.08,1.296
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,1st Round,3,Santoro F.,Dent T.,78,34.0,500.0,995.0,6.0,3.0,7,5, , ,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.05,1.75,2.0,1.6,2.1,1.833
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,1st Round,3,Mahut N.,Benneteau J.,154,145.0,268.0,287.0,6.0,4.0,7,5, , ,,,,,2.0,0.0,Completed,1.8,1.9,,,1.95,1.8,1.7,1.9,1.847,2.08
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,1st Round,3,Mathieu P.H.,Ginepri R.,57,18.0,663.0,1460.0,5.0,2.0, , , , ,,,,,0.0,0.0,Retired,2.75,1.39,2.85,1.4,2.53,1.48,3.2,1.25,3.15,1.426
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,2nd Round,3,Rochus O.,Djokovic N.,24,88.0,1160.0,468.0,7.0,6.0,7,5, , ,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.45,2.6,1.4,2.5,1.521,2.78
64,Lyon,Grand Prix de Lyon,2005-10-26,International,Indoor,Carpet,2nd Round,3,Ancic M.,Enqvist T.,21,157.0,1360.0,249.0,6.0,7.0,7,6,6,4,,,,,2.0,1.0,Completed,1.36,3.0,1.37,3.0,1.35,3.1,1.4,2.5,1.358,3.59
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Gicquel M.,Sanguinetti D.,141,44.0,295.0,788.0,6.0,2.0,6,2, , ,,,,,2.0,0.0,Completed,2.5,1.5,2.45,1.53,2.45,1.5,2.2,1.5,2.56,1.602
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Monfils G.,Gaudio G.,36,12.0,889.0,1730.0,6.0,4.0,6,3, , ,,,,,2.0,0.0,Completed,1.57,2.25,1.67,2.15,1.65,2.15,1.6,2.0,1.685,2.36
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Grosjean S.,Robredo T.,31,20.0,1035.0,1370.0,7.0,5.0,6,3, , ,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.6,2.3,1.65,1.95,1.709,2.31
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Roddick A.,Mahut N.,3,154.0,3120.0,268.0,7.0,6.0,6,3, , ,,,,,2.0,0.0,Completed,1.06,8.0,1.04,10.0,1.05,8.5,1.05,6.0,1.075,11.82
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Santoro F.,Mathieu P.H.,78,57.0,500.0,663.0,6.0,1.0,6,4, , ,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.8,1.95,1.8,1.8,1.794,2.16
64,Lyon,Grand Prix de Lyon,2005-10-27,International,Indoor,Carpet,2nd Round,3,Spadea V.,Llodra M.,66,108.0,555.0,393.0,6.0,4.0,6,3, , ,,,,,2.0,0.0,Completed,1.57,2.25,1.67,2.15,1.65,2.15,1.5,2.2,1.775,2.19
64,Lyon,Grand Prix de Lyon,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Monfils G.,Gicquel M.,36,141.0,889.0,295.0,6.0,4.0,6,1, , ,,,,,2.0,0.0,Completed,1.3,3.39,1.37,3.0,1.3,3.35,1.35,2.7,1.37,3.5
64,Lyon,Grand Prix de Lyon,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Grosjean S.,Rochus O.,31,24.0,1035.0,1160.0,6.0,3.0,7,6, , ,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.45,1.53,2.4,1.5,2.2,1.575,2.64
64,Lyon,Grand Prix de Lyon,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Santoro F.,Spadea V.,78,66.0,500.0,555.0,6.0,2.0,6,2, , ,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.75,2.0,1.7,1.9,1.806,2.14
64,Lyon,Grand Prix de Lyon,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Roddick A.,Ancic M.,3,21.0,3120.0,1360.0,6.0,4.0,6,4, , ,,,,,2.0,0.0,Completed,1.36,3.0,1.37,3.0,1.35,3.1,1.35,2.7,1.446,3.04
64,Lyon,Grand Prix de Lyon,2005-10-29,International,Indoor,Carpet,Semifinals,3,Monfils G.,Grosjean S.,36,31.0,889.0,1035.0,6.0,4.0,7,5, , ,,,,,2.0,0.0,Completed,2.37,1.53,2.3,1.6,2.23,1.61,2.0,1.6,2.47,1.637
64,Lyon,Grand Prix de Lyon,2005-10-29,International,Indoor,Carpet,Semifinals,3,Roddick A.,Santoro F.,3,78.0,3120.0,500.0,6.0,4.0,7,6, , ,,,,,2.0,0.0,Completed,1.14,5.0,1.15,5.25,1.15,5.2,1.2,3.6,1.238,4.8
64,Lyon,Grand Prix de Lyon,2005-10-30,International,Indoor,Carpet,The Final,3,Roddick A.,Monfils G.,3,36.0,3120.0,889.0,6.0,3.0,6,2, , ,,,,,2.0,0.0,Completed,1.28,3.5,1.28,3.65,1.25,3.6,1.3,2.9,1.302,4.01
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Vik R.,Nieminen J.,80,32.0,496.0,1029.0,6.0,4.0,6,4, , ,,,,,2.0,0.0,Completed,4.0,1.19,3.85,1.25,3.9,1.25,3.2,1.25,4.79,1.239
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Serra F.,Bjorkman J.,54,64.0,698.0,588.0,6.0,7.0,6,3,6,4,,,,,2.0,1.0,Completed,3.2,1.3,3.85,1.25,3.46,1.28,2.9,1.3,4.16,1.289
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Pavel A.,Vanek J.,55,100.0,685.0,418.0,6.0,3.0,7,6, , ,,,,,2.0,0.0,Completed,1.39,2.75,1.48,2.6,1.4,2.85,1.35,2.7,1.469,2.93
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Melzer J.,Davletshin V.,50,620.0,740.0,31.0,6.0,3.0,6,4, , ,,,,,2.0,0.0,Completed,1.14,5.0,,,1.15,5.2,1.1,5.0,1.2,5.5
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Carlsen K.,Mirnyi M.,65,26.0,560.0,1110.0,6.0,7.0,7,6,6,4,,,,,2.0,1.0,Completed,3.75,1.22,4.1,1.22,3.9,1.25,3.2,1.25,4.54,1.26
65,St. Petersburg,St. Petersburg Open,2005-10-24,International,Indoor,Carpet,1st Round,3,Saulnier C.,Kunitsyn I.,68,129.0,545.0,339.0,6.0,3.0,6,2, , ,,,,,2.0,0.0,Completed,1.83,1.83,1.88,1.88,2.0,1.75,1.6,2.0,2.01,1.901
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Kiefer N.,Garcia-Lopez G.,29,91.0,1075.0,460.0,6.0,3.0,3,6,6,4,,,,,2.0,1.0,Completed,1.22,3.75,1.2,4.4,1.15,4.92,1.2,3.6,1.241,4.75
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Kim K.,Minar I.,97,71.0,429.0,529.0,6.0,1.0,4,6,7,5,,,,,2.0,1.0,Completed,2.25,1.57,2.4,1.55,2.35,1.55,2.0,1.6,2.48,1.633
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Monaco J.,Gabashvili T.,92,144.0,457.0,292.0,6.0,3.0,6,3, , ,,,,,2.0,0.0,Completed,2.1,1.66,,,2.35,1.55,1.95,1.65,2.45,1.645
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Johansson T.,Kohlschreiber P.,15,93.0,1525.0,451.0,6.0,3.0,6,4, , ,,,,,2.0,0.0,Completed,1.16,4.33,1.18,4.65,1.17,4.67,1.15,4.0,1.183,5.96
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Stakhovsky S.,Popp A.,205,241.0,187.0,147.0,6.0,3.0,4,6,6,4,,,,,2.0,1.0,Completed,2.2,1.61,,,2.12,1.67,1.8,1.8,2.15,1.8
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Youzhny M.,Beck K.,27,45.0,1090.0,781.0,6.0,3.0,4,1, , ,,,,,1.0,0.0,Retired,1.53,2.37,1.57,2.35,1.5,2.45,1.45,2.35,1.617,2.52
65,St. Petersburg,St. Petersburg Open,2005-10-25,International,Indoor,Carpet,1st Round,3,Verdasco F.,Philippoussis M.,39,178.0,845.0,223.0,7.0,6.0,4,6,6,2,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.55,1.48,2.53,1.45,2.35,1.532,2.68
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,1st Round,3,Goldstein P.,Burgsmuller L.,84,127.0,489.0,348.0,7.0,6.0,2,6,6,3,,,,,2.0,1.0,Completed,1.44,2.62,1.45,2.7,1.5,2.45,1.45,2.35,1.474,2.91
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,1st Round,3,Davydenko N.,Dlouhy L.,8,89.0,2000.0,468.0,6.0,2.0,6,1, , ,,,,,2.0,0.0,Completed,1.07,7.0,1.1,6.5,1.1,6.75,1.1,5.0,1.1,9.0
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,1st Round,3,Rusedski G.,Tursunov D.,37,74.0,878.0,515.0,6.0,4.0,6,4, , ,,,,,2.0,0.0,Completed,1.72,2.0,1.83,1.93,1.87,1.87,1.55,2.1,1.943,1.962
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,2nd Round,3,Carlsen K.,Stakhovsky S.,65,205.0,560.0,187.0,6.0,7.0,7,6,7,6,,,,,2.0,1.0,Completed,1.5,2.5,1.6,2.3,1.6,2.3,1.45,2.35,1.633,2.48
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,2nd Round,3,Kiefer N.,Melzer J.,29,50.0,1075.0,740.0,3.0,6.0,6,3,7,5,,,,,2.0,1.0,Completed,1.39,2.75,1.4,2.85,1.35,3.1,1.4,2.5,1.455,3.0
65,St. Petersburg,St. Petersburg Open,2005-10-26,International,Indoor,Carpet,2nd Round,3,Vik R.,Serra F.,80,54.0,496.0,698.0,7.0,6.0,2,6,6,3,,,,,2.0,1.0,Completed,2.0,1.72,2.0,1.77,1.95,1.8,2.1,1.55,1.952,1.952
65,St. Petersburg,St. Petersburg Open,2005-10-27,International,Indoor,Carpet,2nd Round,3,Johansson T.,Pavel A.,15,55.0,1525.0,685.0,6.0,2.0,6,2, , ,,,,,2.0,0.0,Completed,1.36,3.0,1.33,3.2,1.3,3.35,1.35,2.7,1.329,3.74
65,St. Petersburg,St. Petersburg Open,2005-10-27,International,Indoor,Carpet,2nd Round,3,Rusedski G.,Kim K.,37,97.0,878.0,429.0,4.0,6.0,6,3,6,4,,,,,2.0,1.0,Completed,1.25,3.75,1.25,3.85,1.25,3.9,1.2,3.6,1.227,5.01
65,St. Petersburg,St. Petersburg Open,2005-10-27,International,Indoor,Carpet,2nd Round,3,Verdasco F.,Monaco J.,39,92.0,845.0,457.0,7.0,5.0,6,3, , ,,,,,2.0,0.0,Completed,1.25,3.75,1.28,3.55,1.25,3.6,1.3,2.9,1.38,3.43
65,St. Petersburg,St. Petersburg Open,2005-10-27,International,Indoor,Carpet,2nd Round,3,Youzhny M.,Saulnier C.,27,68.0,1090.0,545.0,6.0,1.0,6,1, , ,,,,,2.0,0.0,Completed,1.39,2.75,1.5,2.55,1.48,2.53,1.45,2.35,1.532,2.68
65,St. Petersburg,St. Petersburg Open,2005-10-27,International,Indoor,Carpet,2nd Round,3,Davydenko N.,Goldstein P.,8,84.0,2000.0,489.0,6.0,3.0,6,4, , ,,,,,2.0,0.0,Completed,1.12,5.5,1.14,5.4,1.11,5.84,1.1,5.0,1.133,7.8
65,St. Petersburg,St. Petersburg Open,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Verdasco F.,Carlsen K.,39,65.0,845.0,560.0,6.0,4.0,6,2, , ,,,,,2.0,0.0,Completed,1.36,3.0,1.37,3.0,1.4,2.75,1.4,2.5,1.385,3.4
65,St. Petersburg,St. Petersburg Open,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Johansson T.,Rusedski G.,15,37.0,1525.0,878.0,6.0,2.0,7,6, , ,,,,,2.0,0.0,Completed,1.44,2.62,1.5,2.55,1.5,2.45,1.45,2.35,1.469,2.93
65,St. Petersburg,St. Petersburg Open,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Vik R.,Youzhny M.,80,27.0,496.0,1090.0,1.0,6.0,6,4,6,2,,,,,2.0,1.0,Completed,5.0,1.14,4.85,1.17,4.25,1.2,3.6,1.2,5.81,1.188
65,St. Petersburg,St. Petersburg Open,2005-10-28,International,Indoor,Carpet,Quarterfinals,3,Kiefer N.,Davydenko N.,29,8.0,1075.0,2000.0,6.0,1.0,6,1, , ,,,,,2.0,0.0,Completed,2.5,1.5,2.3,1.6,2.3,1.6,2.35,1.45,2.59,1.592
65,St. Petersburg,St. Petersburg Open,2005-10-29,International,Indoor,Carpet,Semifinals,3,Kiefer N.,Vik R.,29,80.0,1075.0,496.0,6.0,3.0,6,4, , ,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.18,4.45,1.2,3.6,1.174,6.25
65,St. Petersburg,St. Petersburg Open,2005-10-29,International,Indoor,Carpet,Semifinals,3,Johansson T.,Verdasco F.,15,39.0,1525.0,845.0,6.0,3.0,3,6,6,3,,,,,2.0,1.0,Completed,1.5,2.5,1.45,2.75,1.48,2.53,1.5,2.2,1.508,2.77
65,St. Petersburg,St. Petersburg Open,2005-10-30,International,Indoor,Carpet,The Final,3,Johansson T.,Kiefer N.,15,29.0,1525.0,1075.0,6.0,4.0,6,2, , ,,,,,2.0,0.0,Completed,1.8,1.9,1.81,2.0,1.8,1.95,1.7,1.9,1.752,2.23
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Rusedski G.,Seppi A.,38,71.0,828.0,548.0,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,,,1.33,3.2,1.3,3.35,1.3,2.9,1.356,3.61
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Vliegen K.,Rochus C.,107,46.0,399.0,755.0,3.0,6.0,7,6,6,2,,,,,2.0,1.0,Completed,,,1.55,2.4,1.6,2.3,1.6,2.0,1.599,2.57
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Lopez F.,Malisse X.,33,44.0,1000.0,769.0,4.0,6.0,7,6,6,4,,,,,2.0,1.0,Completed,1.61,2.2,1.67,2.15,1.75,2.05,1.5,2.2,1.654,2.43
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Berdych T.,Novak J.,50,49.0,725.0,725.0,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.16,4.5,,,,,1.2,3.6,1.173,6.18
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Wawrinka S.,Serra F.,58,51.0,636.0,715.0,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,,,1.88,1.88,1.87,1.87,1.7,1.9,1.926,1.98
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Djokovic N.,Hanescu V.,85,37.0,488.0,853.0,4.0,1.0,,,,,,,,,0.0,0.0,Retired,,,1.9,1.85,1.87,1.87,1.9,1.7,1.971,1.935
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Haas T.,Pavel A.,47,54.0,755.0,685.0,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.39,2.75,1.37,3.0,1.37,2.92,1.4,2.5,1.413,3.22
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Tursunov D.,Spadea V.,75,68.0,515.0,585.0,6.0,1.0,6,2,,,,,,,2.0,0.0,Completed,,,1.6,2.3,1.5,2.45,1.5,2.2,1.654,2.43
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Mathieu P.H.,Sanguinetti D.,56,42.0,668.0,789.0,5.0,7.0,7,6,6,4,,,,,2.0,1.0,Completed,2.0,1.72,1.93,1.83,2.1,1.7,1.9,1.7,2.03,1.885
66,Paris,BNP Paribas,2005-10-31,Masters,Indoor,Carpet,1st Round,3,Blake J.,Rochus O.,24,25.0,1200.0,1160.0,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,1.39,2.75,1.45,2.7,1.45,2.6,1.4,2.5,1.472,2.92
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Verdasco F.,Lapentti N.,35,84.0,905.0,493.0,6.0,7.0,7,5,7,5,,,,,2.0,1.0,Completed,1.3,3.39,1.33,3.2,1.3,3.35,1.3,2.9,1.305,3.98
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Lisnard J.R.,Mahut N.,123,141.0,365.0,297.0,6.0,3.0,1,6,7,6,,,,,2.0,1.0,Completed,2.2,1.61,2.45,1.53,,,2.1,1.55,2.73,1.546
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Clement A.,Kiefer N.,74,23.0,528.0,1245.0,6.0,4.0,1,6,7,6,,,,,2.0,1.0,Completed,3.5,1.28,2.85,1.4,3.1,1.35,2.5,1.4,3.21,1.415
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Dent T.,Grosjean S.,34,26.0,995.0,1130.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,3.25,1.33,3.2,1.33,3.1,1.35,2.7,1.35,3.53,1.366
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Mirnyi M.,Massu N.,28,59.0,1110.0,635.0,6.0,2.0,6,3,,,,,,,2.0,0.0,Completed,1.3,3.39,1.3,3.4,1.3,3.35,1.3,2.9,1.356,3.61
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,1st Round,3,Santoro F.,Nieminen J.,69,30.0,580.0,1029.0,6.0,7.0,7,6,6,3,,,,,2.0,1.0,Completed,1.53,2.37,1.6,2.3,1.55,2.35,1.65,1.95,1.538,2.76
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,2nd Round,3,Davydenko N.,Rusedski G.,8,38.0,2000.0,828.0,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,1.61,2.2,1.7,2.1,1.67,2.12,1.75,1.85,1.752,2.23
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,2nd Round,3,Berdych T.,Coria G.,50,7.0,725.0,2185.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,2.25,1.57,2.15,1.67,2.1,1.7,2.2,1.5,2.38,1.676
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,2nd Round,3,Djokovic N.,Puerta M.,85,9.0,488.0,1834.0,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.61,2.2,1.7,2.1,1.56,2.34,1.65,1.95,1.69,2.35
66,Paris,BNP Paribas,2005-11-01,Masters,Indoor,Carpet,2nd Round,3,Tursunov D.,Ancic M.,75,22.0,515.0,1360.0,5.0,7.0,6,4,7,6,,,,,2.0,1.0,Completed,2.37,1.53,2.3,1.6,2.15,1.65,2.0,1.6,2.52,1.617
